156.8
144.18
161.37
145.17
134.87
153.88
141.97
143.75
154.85
156.08
175.53
145.33
155.18
170.73
149.23
141.73
156.75
159.75
126.13
136.33
149.42
134.1
158.95
140.77
150.93
166.63
157.55
147.42
141.8
144.05
157.67
164.72
135.88
137.42
150.47
163.73
127.78
159.65
144.75
144.85
164.17
155.9
159.83
160.15
154.3
157.38
162.68
136.18
156.43
136.1
148.82
156.9
150.18
131.55
150.62
128.08
145.15
158.3
131.72
153.18
150.85
147.62
157.82
151.7
148.67
154.57
166.03
167.72
156.13
148.97
142.2
146.43
155.62
150.37
123.6
144.77
145.05
120.18
139.73
142.45
153.95
154.42
156.63
152.9
152.08
145.78
157.45
129.43
130.45
140.88
181.45
132.2
146.52
143.1
153.85
165.1
163.22
137.93
161.08
162.15
