332.97
336.9
344.48
280.47
296.62
283.53
333.73
331.2
288.32
389.4
326.6
336.77
315.55
296.8
311.92
314.85
305.53
290.38
304.83
299.05
335.73
290.4
374.17
341.2
323.53
310.57
298.28
309.07
342.4
309.28
336.37
304.48
284.8
353.15
387.2
362.27
338.17
323.57
344.02
302.5
353.75
303.22
330.72
347.9
369.43
343.33
306.05
324.72
328.98
304.2
309.08
298.97
310.48
313.38
307.73
321.05
327.6
332.0
308.4
282.27
317.73
344.07
300.43
303.38
307.23
290.28
296.92
313.58
306.82
292.07
293.65
304.98
306.13
293.25
336.65
334.67
353.88
333.83
270.68
306.22
318.18
344.2
339.1
345.9
340.9
370.95
377.02
326.07
326.9
345.2
398.93
387.93
316.13
367.12
341.73
329.83
341.67
287.28
281.7
318.03
