,0,31,59,90,120,151,181,212,243,273,304,334
49,169.95,171.46,170.96,171.88,170.66,169.92,168.07,170.59,171.66,172.0,172.32,174.32
50,179.21,180.27,179.33,177.79,175.83,177.89,179.32,181.25,183.35,183.5,182.88,185.32
51,175.96,177.68,176.49,178.92,179.76,183.1,186.07,189.33,189.74,188.23,187.41,192.4
52,178.65,178.77,178.65,178.08,175.2,175.5,175.3,176.1,177.65,178.72,179.66,184.15
53,173.6,174.21,173.53,172.22,170.67,172.53,174.33,177.88,180.26,180.07,178.09,180.62
54,186.87,187.07,187.18,187.96,187.07,185.41,185.76,188.89,189.83,189.89,189.57,192.41
55,169.2,171.31,170.91,171.42,169.88,170.1,171.01,174.68,176.37,178.08,178.11,180.62
56,179.81,180.2,178.61,177.76,176.51,180.59,183.64,182.28,181.73,182.93,182.06,184.24
57,190.07,191.63,190.58,190.3,188.59,190.19,189.56,189.28,187.81,188.7,189.9,193.13
58,173.76,174.7,173.86,175.05,174.47,173.2,172.48,172.99,172.6,172.25,170.82,173.52
59,168.51,170.11,169.26,169.05,168.3,167.94,171.12,173.79,171.94,170.11,168.72,172.22
60,169.28,169.93,170.08,170.12,170.3,170.82,171.27,174.95,176.42,178.42,178.77,181.28
61,174.19,174.83,173.95,175.04,174.71,175.72,177.38,178.38,180.94,180.39,176.81,179.88
62,177.03,176.63,174.95,172.33,170.65,171.81,175.26,176.93,177.38,176.64,175.95,181.36
63,176.82,176.64,175.81,174.28,172.48,174.72,177.39,179.59,178.3,177.96,178.44,182.47
64,173.6,173.65,172.44,173.99,172.24,169.82,171.77,176.53,180.35,181.43,182.41,186.15
65,174.45,175.56,175.16,175.3,171.59,172.43,171.86,171.26,171.18,170.58,170.73,173.36
66,177.91,179.42,178.18,177.76,177.11,176.17,179.56,182.25,183.3,182.9,183.92,186.56
67,178.64,179.15,178.7,178.22,176.46,174.76,177.84,181.5,182.07,181.29,180.05,182.05
68,186.88,188.99,188.07,188.14,185.28,180.21,179.3,178.08,177.55,177.55,178.39,180.77
69,175.6,177.26,176.58,177.6,176.91,176.33,178.83,181.37,181.85,182.98,181.58,185.39
70,183.26,182.56,180.29,179.49,175.85,176.47,176.34,176.83,176.6,175.9,175.46,178.74
71,174.55,174.66,174.24,174.98,174.83,176.03,179.11,180.74,182.69,182.98,180.84,182.4
72,179.29,180.31,179.16,178.53,176.69,176.86,179.18,179.75,179.2,179.17,178.33,180.95
73,176.04,177.14,175.79,175.53,175.18,172.9,171.42,170.41,169.81,172.83,173.51,176.64
74,169.87,171.77,170.91,170.73,168.77,167.19,168.0,172.11,172.76,172.08,171.99,175.44
75,189.73,189.5,189.26,189.99,187.79,189.29,191.11,192.91,192.95,190.58,190.32,193.58
76,203.13,203.52,202.5,204.01,202.59,203.92,203.67,206.23,205.31,204.58,205.01,208.15
77,178.96,180.89,179.15,178.15,177.22,178.73,178.94,181.01,181.62,180.71,181.23,185.02
78,168.56,168.41,167.07,166.05,162.95,159.87,158.24,159.87,160.96,162.85,164.6,167.85
79,180.96,181.79,182.34,181.47,177.99,175.6,177.6,179.46,177.79,176.35,176.96,181.51
80,182.92,184.11,183.41,182.55,182.21,181.16,182.84,183.05,181.92,181.14,179.71,183.22
81,187.65,188.77,187.07,188.77,187.54,189.68,191.59,190.63,188.98,187.85,187.88,191.99
82,190.56,191.13,189.45,190.19,189.52,191.17,191.75,195.12,196.95,197.43,198.14,201.4
83,200.58,202.5,200.13,200.02,198.91,196.53,195.78,198.37,197.61,193.98,194.13,196.13
84,177.5,178.42,177.9,178.24,176.36,178.06,180.07,181.49,182.89,183.52,182.04,184.89
85,201.35,202.15,201.72,202.52,201.32,203.84,201.27,202.11,201.88,200.47,201.24,202.83
86,193.03,194.05,193.44,193.06,191.72,190.76,191.32,195.9,194.56,194.51,195.73,198.62
87,172.95,173.92,174.32,173.9,172.8,173.32,176.7,179.94,178.38,177.18,176.71,179.69
88,172.18,172.96,172.5,171.18,170.86,176.06,178.1,179.85,180.99,181.15,180.48,182.13
89,181.4,183.48,182.08,182.24,180.8,181.82,184.79,188.29,189.2,188.29,186.41,189.97
90,208.01,208.28,207.68,208.42,206.84,203.06,207.59,213.32,214.17,212.25,211.65,215.74
91,194.21,194.92,194.39,193.45,191.9,195.41,199.19,201.12,200.95,201.24,201.17,203.27
92,185.69,187.24,186.37,186.65,186.37,185.3,186.45,187.64,186.22,185.56,185.26,186.68
93,199.9,201.73,200.47,199.78,195.76,191.6,189.82,192.18,190.95,192.3,192.88,196.05
94,181.9,181.64,180.45,179.22,177.01,177.72,179.49,182.16,183.68,185.59,185.05,188.87
95,189.04,190.24,189.47,188.31,186.2,186.16,184.77,187.49,188.94,188.51,187.11,190.14
96,184.72,186.92,186.33,186.25,184.67,184.52,187.51,190.07,190.5,192.6,194.09,197.48
97,173.61,174.8,174.44,175.15,173.42,172.32,172.84,176.8,178.94,180.45,177.86,181.04
98,182.1,183.33,182.56,182.56,180.56,181.54,182.12,182.41,180.06,178.52,178.3,179.66
99,182.27,184.14,183.56,183.99,181.53,180.62,180.09,180.53,182.39,181.81,181.49,186.46
