399.67
393.87
410.33
369.18
369.53
343.68
402.18
419.32
358.87
449.05
391.93
383.4
356.75
362.18
398.03
358.75
351.35
359.88
371.9
340.82
402.58
384.73
429.87
381.02
405.72
369.27
330.12
363.13
405.62
376.38
403.87
355.53
369.08
457.58
467.87
439.57
400.53
377.63
442.73
388.9
392.57
409.28
383.03
429.87
451.33
445.72
365.38
394.9
400.35
367.08
382.37
393.77
365.12
384.37
401.7
404.58
360.13
404.2
362.73
326.4
362.85
398.53
344.95
379.93
365.9
358.92
363.92
386.73
357.58
362.22
359.25
363.37
367.67
370.13
386.6
439.37
409.0
437.67
367.03
360.43
374.87
409.12
407.7
465.97
407.58
451.82
440.68
380.7
440.32
411.82
426.58
458.62
374.05
475.9
389.95
371.38
398.33
377.1
386.98
383.22
