380.07
374.8
367.42
321.43
358.57
327.27
373.88
371.6
350.43
408.38
367.0
365.63
338.67
342.0
364.32
364.9
337.0
316.27
369.2
338.2
383.0
337.55
439.92
400.58
379.55
335.48
322.2
351.82
415.35
351.43
388.27
337.53
351.18
411.75
474.82
429.27
374.68
326.75
413.4
368.57
380.6
367.98
370.23
387.18
413.6
394.87
315.57
383.58
398.05
340.58
369.13
339.68
363.32
358.32
371.52
369.3
374.57
399.85
357.3
287.72
355.78
392.12
331.0
335.6
349.95
339.92
352.0
357.6
373.55
328.8
362.38
324.78
363.53
352.97
365.63
426.73
413.25
404.68
360.33
337.0
373.58
392.08
382.92
422.78
367.78
473.92
409.92
356.62
390.35
392.5
398.28
441.98
368.2
424.83
377.8
356.0
370.68
353.08
342.32
362.13
